<<<<<<< Updated upstream
0001	0.004145984	0.1606
0002	0.001626107	0.1526
0003	0.001245231	0.1531
0004	0.001465884	0.1557
0005	0.001325234	0.1601
0006	0.001140160	0.1564
0007	0.001154842	0.1551
0008	0.001101205	0.1537
0009	0.001240244	0.1551
0010	0.001202410	0.1575
0011	0.001202978	0.1578
0012	0.001050787	0.1533
0013	0.001012876	0.1529
0014	0.001018804	0.1590
0015	0.000947975	0.1589
0016	0.000871123	0.1580
0017	0.000905520	0.1588
0018	0.000978297	0.1582
0019	0.000946821	0.1646
0020	0.000924539	0.1618
0021	0.000880694	0.1554
0022	0.000926237	0.1544
0023	0.000897925	0.1573
0024	0.000864079	0.1559
0025	0.000797507	0.1534
0026	0.000834481	0.1560
0027	0.000847308	0.1610
0028	0.000826281	0.1604
0029	0.000837205	0.1603
0030	0.000891946	0.1608
0031	0.000782336	0.1608
0032	0.000890291	0.1602
0033	0.000739694	0.1601
0034	0.000793409	0.1602
0035	0.000810816	0.1622
0036	0.000849865	0.1631
0037	0.000806655	0.1617
0038	0.000832050	0.1649
0039	0.000743870	0.1642
0040	0.000725018	0.1611
0041	0.000815236	0.1602
0042	0.000713675	0.1628
0043	0.000744591	0.1608
0044	0.000719875	0.1604
0045	0.000703043	0.1614
0046	0.000816599	0.1644
0047	0.000691090	0.1597
0048	0.000689212	0.1605
0049	0.000704210	0.1600
0050	0.000740525	0.1601
0051	0.000680243	0.1621
0052	0.000766588	0.1654
0053	0.000717011	0.1658
0054	0.000740382	0.1656
0055	0.000676199	0.1657
0056	0.000646777	0.1660
0057	0.000713826	0.1664
0058	0.000622982	0.1665
0059	0.000696642	0.1661
0060	0.000635028	0.1657
0061	0.000627709	0.1604
0062	0.000735494	0.1575
0063	0.000675726	0.1631
0064	0.000572805	0.1601
0065	0.000574309	0.1597
0066	0.000602220	0.1603
0067	0.000675716	0.1601
0068	0.000687708	0.1600
0069	0.000627881	0.1599
0070	0.000720245	0.1598
0071	0.000697460	0.1598
0072	0.000674819	0.1601
0073	0.000607252	0.1600
0074	0.000629575	0.1634
0075	0.000609464	0.1600
0076	0.000666975	0.1600
0077	0.000678993	0.1596
0078	0.000597492	0.1602
0079	0.000640963	0.1635
0080	0.000586866	0.1642
0081	0.000566775	0.1600
0082	0.000576660	0.1598
0083	0.000538213	0.1597
0084	0.000540490	0.1599
0085	0.000562525	0.1599
0086	0.000600090	0.1600
0087	0.000618635	0.1596
0088	0.000614147	0.1600
0089	0.000612186	0.1603
0090	0.000629445	0.1598
0091	0.000600555	0.1606
0092	0.000558259	0.1600
0093	0.000543660	0.1597
0094	0.000623761	0.1598
0095	0.000519397	0.1600
0096	0.000592693	0.1642
0097	0.000610054	0.1638
0098	0.000540278	0.1605
0099	0.000515752	0.1596
0100	0.000553928	0.1598
0101	0.000581534	0.1597
0102	0.000619200	0.1608
0103	0.000546308	0.1611
0104	0.000589223	0.1633
0105	0.000610755	0.1604
0106	0.000589338	0.1596
0107	0.000563142	0.1597
0108	0.000562498	0.1620
0109	0.000578132	0.1643
0110	0.000566832	0.1595
0111	0.000630040	0.1606
0112	0.000583628	0.1606
0113	0.000536934	0.1596
0114	0.000587318	0.1600
0115	0.000561708	0.1597
0116	0.000596525	0.1597
0117	0.000560475	0.1598
0118	0.000553648	0.1605
0119	0.000524355	0.1615
0120	0.000521476	0.1605
0121	0.000543747	0.1601
0122	0.000543607	0.1596
0123	0.000542347	0.1620
0124	0.000537570	0.1647
0125	0.000585225	0.1541
0126	0.000578501	0.1559
0127	0.000579035	0.1580
0128	0.000522414	0.1620
0129	0.000513295	0.1606
0130	0.000535055	0.1602
0131	0.000612499	0.1606
0132	0.000511962	0.1601
0133	0.000507181	0.1604
0134	0.000522239	0.1603
0135	0.000526705	0.1603
0136	0.000523601	0.1603
0137	0.000536671	0.1608
0138	0.000528168	0.1610
0139	0.000522193	0.1608
0140	0.000556074	0.1596
0141	0.000526836	0.1538
0142	0.000519516	0.1524
0143	0.000506393	0.1523
0144	0.000522082	0.1525
0145	0.000536995	0.1525
0146	0.000499443	0.1523
0147	0.000518508	0.1526
0148	0.000567350	0.1531
0149	0.000508477	0.1531
0150	0.000541269	0.1527
0151	0.000509490	0.1527
0152	0.000464371	0.1522
0153	0.000522228	0.1523
0154	0.000471233	0.1523
0155	0.000556186	0.1524
0156	0.000498987	0.1522
0157	0.000542509	0.1522
0158	0.000485569	0.1523
0159	0.000498006	0.1525
0160	0.000500813	0.1540
0161	0.000494627	0.1578
0162	0.000492866	0.1606
0163	0.000508495	0.1604
0164	0.000509341	0.1601
0165	0.000496305	0.1603
0166	0.000572641	0.1602
0167	0.000514438	0.1609
0168	0.000536604	0.1602
0169	0.000489113	0.1605
0170	0.000532814	0.1618
0171	0.000509840	0.1603
0172	0.000524206	0.1600
0173	0.000537640	0.1606
0174	0.000500085	0.1605
0175	0.000501951	0.1610
0176	0.000500310	0.1597
0177	0.000463982	0.1573
0178	0.000480670	0.1566
0179	0.000475672	0.1541
0180	0.000508037	0.1616
0181	0.000476039	0.1591
0182	0.000494525	0.1592
0183	0.000459510	0.1590
0184	0.000483682	0.1589
0185	0.000469420	0.1589
0186	0.000477485	0.1591
0187	0.000570075	0.1592
0188	0.000482994	0.1596
0189	0.000462202	0.1593
0190	0.000439867	0.1588
0191	0.000550543	0.1591
0192	0.000491355	0.1593
0193	0.000502060	0.1588
0194	0.000558469	0.1588
0195	0.000514162	0.1591
0196	0.000487351	0.1590
0197	0.000477559	0.1590
0198	0.000491698	0.1590
0199	0.000487032	0.1589
0200	0.000501967	0.1588
0201	0.000517030	0.1589
0202	0.000490291	0.1590
0203	0.000500566	0.1590
0204	0.000453524	0.1589
0205	0.000488039	0.1590
0206	0.000472266	0.1589
0207	0.000473909	0.1590
0208	0.000478747	0.1590
0209	0.000456749	0.1591
0210	0.000506739	0.1589
0211	0.000471110	0.1591
0212	0.000450593	0.1590
0213	0.000502443	0.1589
0214	0.000485845	0.1589
0215	0.000473809	0.1594
0216	0.000491823	0.1588
0217	0.000462914	0.1591
0218	0.000477962	0.1588
0219	0.000458281	0.1589
0220	0.000478287	0.1590
0221	0.000508221	0.1588
0222	0.000445452	0.1590
0223	0.000461850	0.1599
0224	0.000481409	0.1590
0225	0.000452536	0.1587
0226	0.000500137	0.1590
0227	0.000451688	0.1589
0228	0.000490423	0.1588
0229	0.000442634	0.1589
0230	0.000475346	0.1591
0231	0.000439944	0.1588
0232	0.000482226	0.1589
0233	0.000458294	0.1599
0234	0.000514252	0.1572
0235	0.000486150	0.1560
0236	0.000496284	0.1547
0237	0.000479544	0.1657
0238	0.000456605	0.1651
0239	0.000455806	0.1649
0240	0.000528385	0.1647
0241	0.000448408	0.1653
0242	0.000476735	0.1647
0243	0.000467002	0.1644
0244	0.000448487	0.1649
0245	0.000473918	0.1648
0246	0.000474492	0.1656
0247	0.000456606	0.1666
0248	0.000498006	0.1675
0249	0.000459994	0.1666
0250	0.000486419	0.1655
0251	0.000462400	0.1660
0252	0.000467098	0.1661
0253	0.000500988	0.1666
0254	0.000464994	0.1672
0255	0.000459015	0.1628
0256	0.000473561	0.1635
0257	0.000453817	0.1599
0258	0.000453207	0.1596
0259	0.000458560	0.1601
0260	0.000463314	0.1600
0261	0.000446535	0.1602
0262	0.000460346	0.1601
0263	0.000461633	0.1600
0264	0.000440424	0.1601
0265	0.000445918	0.1600
0266	0.000489753	0.1603
0267	0.000460687	0.1600
0268	0.000461779	0.1603
0269	0.000485983	0.1602
0270	0.000461004	0.1599
0271	0.000455233	0.1603
0272	0.000432304	0.1599
0273	0.000472983	0.1602
0274	0.000492017	0.1601
0275	0.000481926	0.1608
0276	0.000451088	0.1597
0277	0.000451615	0.1604
0278	0.000459075	0.1599
0279	0.000493901	0.1621
0280	0.000449391	0.1601
0281	0.000475109	0.1599
0282	0.000426084	0.1601
0283	0.000459259	0.1605
0284	0.000429252	0.1605
0285	0.000440749	0.1606
0286	0.000433729	0.1551
0287	0.000460229	0.1581
0288	0.000441877	0.1659
0289	0.000465934	0.1649
0290	0.000456624	0.1643
0291	0.000460830	0.1650
0292	0.000490107	0.1644
0293	0.000469862	0.1647
0294	0.000466023	0.1648
0295	0.000428447	0.1645
0296	0.000460949	0.1643
0297	0.000428042	0.1648
0298	0.000470259	0.1643
0299	0.000455658	0.1641
0300	0.000465886	0.1647
0301	0.000461991	0.1644
0302	0.000454814	0.1638
0303	0.000434622	0.1647
0304	0.000442528	0.1644
0305	0.000485999	0.1644
0306	0.000460192	0.1648
0307	0.000449258	0.1642
0308	0.000454939	0.1639
0309	0.000445819	0.1647
0310	0.000482238	0.1645
0311	0.000431699	0.1648
0312	0.000460525	0.1586
0313	0.000449851	0.1597
0314	0.000439441	0.1590
0315	0.000456588	0.1595
0316	0.000461252	0.1629
0317	0.000447160	0.1588
0318	0.000483547	0.1613
0319	0.000459184	0.1607
0320	0.000445160	0.1591
0321	0.000453861	0.1589
0322	0.000441869	0.1610
0323	0.000450363	0.1567
0324	0.000430388	0.1568
0325	0.000440680	0.1580
0326	0.000441765	0.1568
0327	0.000435856	0.1588
0328	0.000442234	0.1556
0329	0.000438242	0.1642
0330	0.000431631	0.1582
0331	0.000480770	0.1560
0332	0.000442965	0.1638
0333	0.000451861	0.1596
0334	0.000447337	0.1601
0335	0.000473944	0.1606
0336	0.000459349	0.1595
0337	0.000441150	0.1599
0338	0.000445659	0.1606
0339	0.000431132	0.1600
0340	0.000456832	0.1600
0341	0.000432545	0.1605
0342	0.000440856	0.1600
0343	0.000428190	0.1595
0344	0.000434220	0.1604
0345	0.000433667	0.1607
0346	0.000446850	0.1592
0347	0.000431681	0.1604
0348	0.000444121	0.1606
0349	0.000441859	0.1611
0350	0.000436726	0.1612
0351	0.000429334	0.1605
0352	0.000443060	0.1617
0353	0.000443035	0.1589
0354	0.000433140	0.1593
0355	0.000440708	0.1594
0356	0.000409567	0.1598
0357	0.000456124	0.1600
0358	0.000463296	0.1607
0359	0.000415197	0.1606
0360	0.000439049	0.1618
0361	0.000427657	0.1616
0362	0.000429435	0.1612
0363	0.000422516	0.1601
0364	0.000420788	0.1612
0365	0.000465156	0.1606
0366	0.000480391	0.1605
0367	0.000423557	0.1603
0368	0.000437964	0.1596
0369	0.000419346	0.1546
0370	0.000443750	0.1533
0371	0.000429525	0.1532
0372	0.000457703	0.1535
0373	0.000438799	0.1537
0374	0.000430391	0.1532
0375	0.000433630	0.1536
0376	0.000434919	0.1536
0377	0.000433388	0.1537
0378	0.000460402	0.1536
0379	0.000422471	0.1538
0380	0.000413977	0.1586
0381	0.000428692	0.1539
0382	0.000434645	0.1537
0383	0.000417594	0.1533
0384	0.000447761	0.1530
0385	0.000419289	0.1586
0386	0.000454845	0.1551
0387	0.000422980	0.1540
0388	0.000423692	0.1531
0389	0.000430848	0.1534
0390	0.000431822	0.1538
0391	0.000416291	0.1530
0392	0.000425931	0.1534
0393	0.000435774	0.1538
0394	0.000422429	0.1540
0395	0.000450644	0.1530
0396	0.000433337	0.1532
0397	0.000429769	0.1529
0398	0.000434432	0.1531
0399	0.000460870	0.1534
0400	0.000441320	0.1532
0401	0.000436167	0.1535
0402	0.000418443	0.1535
0403	0.000433227	0.1539
0404	0.000416077	0.1537
0405	0.000438998	0.1607
0406	0.000436884	0.1607
0407	0.000435267	0.1606
0408	0.000473556	0.1603
0409	0.000452015	0.1607
0410	0.000438251	0.1606
0411	0.000452286	0.1602
0412	0.000406394	0.1606
0413	0.000446386	0.1606
0414	0.000425785	0.1601
0415	0.000434460	0.1606
0416	0.000443532	0.1607
0417	0.000434389	0.1599
0418	0.000457368	0.1607
0419	0.000440791	0.1607
0420	0.000417257	0.1596
0421	0.000419442	0.1608
0422	0.000431001	0.1606
0423	0.000432229	0.1601
0424	0.000417920	0.1605
0425	0.000426688	0.1607
0426	0.000423866	0.1599
0427	0.000410624	0.1604
0428	0.000433690	0.1603
0429	0.000443613	0.1602
0430	0.000440267	0.1604
0431	0.000440489	0.1606
0432	0.000412489	0.1605
0433	0.000424656	0.1601
0434	0.000413995	0.1604
0435	0.000458375	0.1606
0436	0.000408546	0.1605
0437	0.000405494	0.1593
0438	0.000435856	0.1604
0439	0.000412895	0.1607
0440	0.000434808	0.1606
0441	0.000410373	0.1602
0442	0.000406682	0.1643
0443	0.000461449	0.1580
0444	0.000422687	0.1546
0445	0.000415516	0.1552
0446	0.000412066	0.1608
0447	0.000413211	0.1594
0448	0.000438967	0.1589
0449	0.000435362	0.1593
0450	0.000417743	0.1588
0451	0.000415348	0.1589
0452	0.000463928	0.1589
0453	0.000416042	0.1588
0454	0.000421055	0.1588
0455	0.000431743	0.1590
0456	0.000424586	0.1587
0457	0.000398421	0.1584
0458	0.000411179	0.1590
0459	0.000437282	0.1614
0460	0.000424537	0.1651
0461	0.000427015	0.1590
0462	0.000414079	0.1546
0463	0.000428463	0.1546
0464	0.000411955	0.1593
0465	0.000418618	0.1602
0466	0.000432878	0.1600
0467	0.000420171	0.1606
0468	0.000407749	0.1596
0469	0.000404679	0.1592
0470	0.000424925	0.1607
0471	0.000431225	0.1625
0472	0.000405578	0.1605
0473	0.000441964	0.1602
0474	0.000426875	0.1598
0475	0.000444671	0.1590
0476	0.000419050	0.1596
0477	0.000392994	0.1600
0478	0.000407266	0.1625
0479	0.000406495	0.1589
0480	0.000421647	0.1588
0481	0.000427964	0.1587
0482	0.000414602	0.1586
0483	0.000418234	0.1589
0484	0.000433511	0.1587
0485	0.000423605	0.1588
0486	0.000431249	0.1588
0487	0.000415456	0.1586
0488	0.000391322	0.1587
0489	0.000418734	0.1587
0490	0.000413928	0.1587
0491	0.000428988	0.1588
0492	0.000425694	0.1586
0493	0.000398171	0.1587
0494	0.000404396	0.1588
0495	0.000426837	0.1587
0496	0.000462276	0.1587
0497	0.000450312	0.1589
0498	0.000421876	0.1588
0499	0.000410692	0.1586
0500	0.000428134	0.1588
=======
0001	0.003615078	0.1597
